rank,status,basic_status,enhanced_status,final_action,code,name,stock_code,stock_name,price,premium_rt,double_low,rating,remaining_scale,remaining_years,change_pct,maturity_date,convert_price,convert_value,stock_price,pb,turnover,risk_reasons,enhanced_reasons,maturity_redeem_price,maturity_yield_est,call_gap_pct,put_gap_pct,down_revision_gap_pct,has_conditional_resale,source
282,观察,观察,增强观察,观察,118005,天奈转债,688116,天奈科技,124.371,189.2,313.571,AA-,8.29932000225133,1.574,0.7,2028-01-27 00:00:00,99.01,43.0058,42.58,4.18,1032194728.0,溢价率>30%；双低值>150,溢价率>30%；双低值>150,110.0,-7.34,202.28,-62.78,-49.4,True,eastmoney_datacenter+quote_board
283,剔除,剔除,增强排除,排除,123151,康医转债,300869,康泰医学,116.4,198.03,314.43,A+,6.997947001718212,2.001,1.32,2028-07-01 00:00:00,27.55,39.0563,10.76,2.55,814561031.0,评级低于AA-,评级低于AA-,115.0,-0.6,232.9,-79.28,-54.05,True,eastmoney_datacenter+quote_board
284,剔除,剔除,增强排除,排除,127080,声迅转债,003004,声迅股份,304.301,11.02,315.321,A,2.793205000969435,2.5,-3.15,2028-12-30 00:00:00,28.94,274.0843,79.32,10.29,849975075.0,评级低于AA-,评级低于AA-,115.0,-24.88,-52.57,74.46,222.45,True,eastmoney_datacenter+quote_board
285,观察,观察,增强观察,观察,113667,春23转债,603890,春秋电子,302.565,15.66,318.225,AA-,5.696520998793647,2.71,-6.33,2029-03-17 00:00:00,9.95,261.608,26.03,3.62,1723567876.0,价格>130；双低值>150,价格>130；双低值>150,115.0,-22.88,-50.29,73.22,207.77,True,eastmoney_datacenter+quote_board
286,剔除,剔除,增强排除,排除,123250,嘉益转债,301004,嘉益股份,120.579,199.23,319.809,A+,3.9551450003731996,4.353,1.6,2030-11-07 00:00:00,79.66,40.2963,32.1,2.61,476907429.0,评级低于AA-,评级低于AA-,114.0,-1.25,222.62,-73.71,-52.59,True,eastmoney_datacenter+quote_board
287,观察,观察,增强观察,观察,123158,宙邦转债,300037,新宙邦,293.5,27.03,320.53,AA,18.04598900170358,2.24,-1.51,2028-09-26 00:00:00,40.49,231.0447,93.55,6.63,5296497772.0,价格>130；双低值>150,价格>130；双低值>150,110.0,-27.91,-43.73,69.71,171.82,True,eastmoney_datacenter+quote_board
288,观察,观察,增强观察,观察,110085,通22转债,600438,通威股份,113.351,212.75,326.101,AAA,119.8309140016409,1.651,1.25,2028-02-24 00:00:00,34.6,36.2428,12.54,1.61,13582953933.0,溢价率>30%；双低值>150,溢价率>30%；双低值>150,109.0,-2.32,258.69,-93.14,-57.36,True,eastmoney_datacenter+quote_board
289,观察,观察,增强观察,观察,118051,皓元转债,688131,皓元医药,300.112,26.86,326.972,AA-,8.218371001492775,4.411,2.57,2030-11-28 00:00:00,40.37,236.5618,95.5,6.49,2466431758.0,价格>130；双低值>150,价格>130；双低值>150,113.0,-14.13,-45.05,70.41,178.31,True,eastmoney_datacenter+quote_board
290,观察,观察,增强观察,观察,118032,建龙转债,688357,建龙微纳,123.132,204.78,327.912,AA-,6.998879998700581,2.686,0.42,2029-03-08 00:00:00,71.41,40.4005,28.85,1.67,861786092.0,溢价率>30%；双低值>150,溢价率>30%；双低值>150,115.0,-2.46,221.77,-73.28,-52.47,True,eastmoney_datacenter+quote_board
291,剔除,剔除,增强排除,排除,123154,火星转债,300894,火星人,116.513,214.93,331.443,A+,5.288590002832302,2.097,0.18,2028-08-05 00:00:00,33.03,36.9967,12.22,5.12,616189487.0,评级低于AA-,评级低于AA-,115.0,-0.62,251.39,-89.2,-56.47,True,eastmoney_datacenter+quote_board
292,观察,观察,增强观察,观察,123268,本川转债,300964,本川智能,258.3,73.92,332.22,AA-,4.6899999999999995,5.796,-3.08,2032-04-17 00:00:00,54.13,148.5128,80.39,8.48,1211427000.0,价格>130；溢价率>30%；双低值>150,价格>130；溢价率>30%；双低值>150,115.0,-9.57,-12.46,52.87,74.72,True,eastmoney_datacenter+quote_board
293,观察,观察,增强观察,观察,113670,金23转债,603180,金牌家居,118.988,215.45,334.438,AA,7.699899998319157,2.795,0.49,2029-04-17 00:00:00,37.54,37.7198,14.16,0.81,916195701.0,溢价率>30%；双低值>150,溢价率>30%；双低值>150,115.0,-1.2,244.63,-85.59,-55.62,True,eastmoney_datacenter+quote_board
294,观察,观察,增强观察,观察,113702,斯达转债,603290,斯达半导,260.39,79.64,340.03,AA+,15.0,5.793,-2.95,2032-04-16 00:00:00,104.79,144.947,151.89,5.32,3905850000.0,价格>130；溢价率>30%；双低值>150,价格>130；溢价率>30%；双低值>150,108.0,-10.1,-10.31,51.71,70.53,True,eastmoney_datacenter+quote_board
295,观察,观察,增强观察,观察,118050,航宇转债,688239,航宇科技,313.385,28.51,341.895,AA-,6.596919999361808,4.14,2.07,2030-08-21 00:00:00,24.81,243.8533,60.5,5.64,2067375774.0,价格>130；双低值>150,价格>130；双低值>150,115.0,-15.29,-46.69,71.29,186.89,True,eastmoney_datacenter+quote_board
296,观察,观察,增强观察,观察,118062,天准转债,688003,天准科技,311.194,31.22,342.414,AA-,8.719321998496113,5.448,-0.27,2031-12-12 00:00:00,55.13,237.1485,130.74,13.51,2713400690.0,价格>130；溢价率>30%；双低值>150,价格>130；溢价率>30%；双低值>150,112.0,-11.75,-49.4,70.48,179.0,True,eastmoney_datacenter+quote_board
297,剔除,剔除,增强排除,排除,127079,华亚转债,003043,华亚智能,345.0,-0.8,344.2,A+,1.543115,0.022,4.55,2026-07-09 00:00:00,30.48,347.769,106.0,7.73,532374675.0,评级低于AA-；剩余规模<2亿；剩余期限<0.5年；存在未来赎回/摘牌执行日,评级低于AA-；剩余规模<2亿；剩余期限<0.5年；存在未来赎回/摘牌执行日,115.0,-3030.3,-62.62,79.87,309.14,True,eastmoney_datacenter+quote_board
298,剔除,剔除,增强排除,排除,128135,洽洽转债,002557,洽洽食品,114.37,236.26,350.63,AA,13.398340998513596,0.304,0.02,2026-10-20 00:00:00,54.95,34.0127,18.69,1.91,1532368260.0,剩余期限<0.5年,剩余期限<0.5年,115.0,1.81,282.24,-105.83,-59.99,True,eastmoney_datacenter+quote_board
299,观察,观察,增强观察,观察,113660,寿22转债,603896,寿仙谷,121.286,232.7,353.986,AA-,3.9768800026383917,2.382,1.22,2028-11-17 00:00:00,36.84,36.4549,13.43,1.2,482339868.0,溢价率>30%；双低值>150,溢价率>30%；双低值>150,112.0,-3.21,256.59,-92.03,-57.11,True,eastmoney_datacenter+quote_board
300,剔除,剔除,增强排除,排除,123251,华医转债,301235,华康洁净,352.147,3.05,355.197,A+,7.011342998804476,4.479,0.04,2030-12-23 00:00:00,22.24,341.7266,76.0,4.38,2469023403.0,评级低于AA-,评级低于AA-,115.0,-15.04,-61.96,79.51,302.03,True,eastmoney_datacenter+quote_board
301,剔除,剔除,增强排除,排除,111012,福新转债,605488,福莱新材,343.711,21.95,365.661,A+,1.0169099999709057,2.513,16.93,2029-01-04 00:00:00,11.07,281.8428,31.2,4.25,349523153.0,评级低于AA-；剩余规模<2亿,评级低于AA-；剩余规模<2亿,115.0,-26.48,-53.88,75.16,231.58,True,eastmoney_datacenter+quote_board
302,观察,观察,增强观察,观察,123258,胜蓝转02,300843,胜蓝股份,360.627,22.91,383.537,AA-,4.498430999342811,5.158,2.86,2031-08-28 00:00:00,54.36,293.4143,159.5,16.19,1622255676.0,价格>130；双低值>150,价格>130；双低值>150,113.0,-13.31,-55.69,76.14,245.19,True,eastmoney_datacenter+quote_board
303,剔除,剔除,增强排除,排除,118010,洁特转债,688026,洁特生物,122.778,270.03,392.808,A+,4.399389996579191,1.993,0.4,2028-06-28 00:00:00,47.95,33.1804,15.91,2.06,540148305.0,评级低于AA-,评级低于AA-,110.0,-5.22,291.83,-111.0,-60.96,True,eastmoney_datacenter+quote_board
304,剔除,剔除,增强排除,排除,123245,集智转债,300553,集智股份,392.99,4.53,397.52,A,1.5374240006107027,4.12,8.62,2030-08-14 00:00:00,18.06,375.969,67.9,8.94,604192258.0,评级低于AA-；剩余规模<2亿,评级低于AA-；剩余规模<2亿,115.0,-17.17,-65.42,81.38,342.32,True,eastmoney_datacenter+quote_board
305,剔除,剔除,增强排除,排除,127025,冀东转债,000401,金隅冀东,105.4,297.87,403.27,AAA,17.764007998102468,0.348,0.05,2026-11-05 00:00:00,12.91,26.4911,3.42,0.35,1872326443.0,剩余期限<0.5年,剩余期限<0.5年,106.0,1.64,390.64,-164.33,-68.83,True,eastmoney_datacenter+quote_board
306,观察,观察,增强观察,观察,113677,华懋转债,603306,华懋科技,380.493,24.94,405.433,AA-,10.489762000877809,3.206,-1.94,2029-09-14 00:00:00,33.66,304.5454,102.51,10.59,3991281013.0,价格>130；双低值>150,价格>130；双低值>150,112.0,-22.01,-57.31,77.02,258.29,True,eastmoney_datacenter+quote_board
307,观察,观察,增强观察,观察,113633,科沃转债,603486,科沃斯,118.313,298.32,416.633,AA,10.395472999585845,1.415,0.41,2027-11-30 00:00:00,173.89,29.7027,51.65,3.22,1229919597.0,溢价率>30%；双低值>150,溢价率>30%；双低值>150,110.0,-4.97,337.68,-135.66,-65.06,True,eastmoney_datacenter+quote_board
308,观察,观察,增强观察,观察,118056,路维转债,688401,路维光电,391.139,26.99,418.129,AA-,6.144831001255309,4.945,-2.24,2031-06-11 00:00:00,32.3,308.0186,99.49,12.05,2403483053.0,价格>130；双低值>150,价格>130；双低值>150,112.0,-14.43,-57.79,77.27,262.37,True,eastmoney_datacenter+quote_board
309,剔除,剔除,增强排除,排除,123072,乐歌转债,300729,乐歌股份,121.526,304.8,426.326,A+,1.4178280038839426,0.307,0.35,2026-10-21 00:00:00,32.61,30.0215,9.79,0.94,172302966.0,评级低于AA-；剩余规模<2亿；剩余期限<0.5年,评级低于AA-；剩余规模<2亿；剩余期限<0.5年,120.0,-4.09,332.99,-133.2,-64.68,True,eastmoney_datacenter+quote_board
310,观察,观察,增强观察,观察,127070,大中转债,001203,大中矿业,404.99,34.23,439.22,AA,9.342298999975307,2.13,7.55,2028-08-17 00:00:00,10.56,301.7045,31.86,6.94,3783537672.0,价格>130；溢价率>30%；双低值>150,价格>130；溢价率>30%；双低值>150,112.0,-33.96,-56.91,76.8,254.95,True,eastmoney_datacenter+quote_board
311,剔除,剔除,增强排除,排除,128124,科华转债,002022,科华生物,105.665,360.11,465.775,A,2.2444150002365966,0.074,0.04,2026-07-28 00:00:00,20.64,22.9651,4.74,0.96,237156111.0,评级低于AA-；剩余期限<0.5年；存在未来赎回/摘牌执行日,评级低于AA-；剩余期限<0.5年；存在未来赎回/摘牌执行日,106.0,4.28,466.03,-204.85,-72.98,True,eastmoney_datacenter+quote_board
312,观察,观察,增强观察,观察,123179,立高转债,300973,立高食品,121.01,354.82,475.83,AA-,9.499371002396497,2.683,0.72,2029-03-07 00:00:00,94.64,26.6061,25.18,1.75,1149518885.0,溢价率>30%；双低值>150,溢价率>30%；双低值>150,115.0,-1.85,388.6,-163.11,-68.7,True,eastmoney_datacenter+quote_board
313,观察,观察,增强观察,观察,113059,福莱转债,601865,福莱特,120.286,374.75,495.036,AA,39.99872000066508,1.886,0.97,2028-05-20 00:00:00,41.56,25.3369,10.53,1.13,4811286034.0,溢价率>30%；双低值>150,溢价率>30%；双低值>150,112.0,-3.65,413.11,-176.26,-70.19,True,eastmoney_datacenter+quote_board
314,剔除,剔除,增强排除,排除,123270,盛德转债,300881,盛德鑫泰,252.0,257.11,509.11,A+,4.050968,5.919,11.26,2032-06-01 00:00:00,53.68,70.5663,37.88,3.37,1020843936.0,评级低于AA-,评级低于AA-,113.0,-9.32,84.21,0.79,-16.98,True,eastmoney_datacenter+quote_board
315,观察,观察,增强观察,观察,123176,精测转2,300567,精测电子,508.462,8.03,516.492,AA-,12.752913000381541,2.669,-5.36,2029-03-02 00:00:00,64.51,470.6557,303.62,20.61,6484371650.0,价格>130；双低值>150,价格>130；双低值>150,112.0,-29.21,-72.38,85.13,453.71,True,eastmoney_datacenter+quote_board
316,观察,观察,增强观察,观察,118030,睿创转债,688002,睿创微纳,497.315,29.97,527.285,AA,12.62256400068367,2.5,-2.4,2028-12-30 00:00:00,38.94,382.64,149.0,9.84,6277390416.0,价格>130；双低值>150,价格>130；双低值>150,110.0,-31.15,-66.03,81.7,350.16,True,eastmoney_datacenter+quote_board
317,观察,观察,增强观察,观察,118058,微导转债,688147,微导纳米,522.01,12.11,534.12,AA,11.699500999980845,5.098,-4.32,2031-08-06 00:00:00,33.29,465.6053,155.0,24.71,6107256517.0,价格>130；双低值>150,价格>130；双低值>150,110.0,-15.48,-72.08,84.97,447.77,True,eastmoney_datacenter+quote_board
318,观察,观察,增强观察,观察,123255,鼎龙转债,300054,鼎龙股份,497.393,40.74,538.133,AA,9.09562399953357,4.753,-10.92,2031-04-02 00:00:00,28.38,353.4179,100.3,17.81,4524099708.0,价格>130；溢价率>30%；双低值>150,价格>130；溢价率>30%；双低值>150,110.0,-16.39,-63.22,80.19,315.79,True,eastmoney_datacenter+quote_board
319,观察,观察,增强观察,观察,123267,珂玛转债,301611,珂玛科技,425.3,124.71,550.01,AA,7.5,5.793,-3.25,2032-04-16 00:00:00,97.47,189.2685,184.48,45.02,3189750000.0,价格>130；溢价率>30%；双低值>150,价格>130；溢价率>30%；双低值>150,110.0,-12.8,-31.32,63.01,122.67,True,eastmoney_datacenter+quote_board
320,剔除,剔除,增强排除,排除,123118,惠城转债,300779,惠城环保,614.705,27.33,642.035,A+,0.654984000455503,1.016,-0.29,2027-07-07 00:00:00,10.33,482.7686,49.87,6.66,402621940.0,评级低于AA-；剩余规模<2亿,评级低于AA-；剩余规模<2亿,115.0,-80.01,-73.07,85.5,467.96,True,eastmoney_datacenter+quote_board
321,观察,观察,增强观察,观察,118064,联瑞转债,688300,联瑞新材,588.266,60.56,648.826,AA,6.95,5.522,-9.38,2032-01-08 00:00:00,63.05,366.3759,231.0,33.68,4088448700.0,价格>130；溢价率>30%；双低值>150,价格>130；溢价率>30%；双低值>150,110.0,-14.72,-64.52,80.89,331.03,True,eastmoney_datacenter+quote_board
322,剔除,剔除,增强排除,排除,113615,金诚转债,603979,金诚信,640.379,28.64,669.019,AA,4.958240000062463,0.479,1.21,2026-12-23 00:00:00,11.78,497.7929,58.64,3.2,3175152773.0,剩余期限<0.5年,剩余期限<0.5年,112.0,-172.26,-73.89,85.93,485.64,True,eastmoney_datacenter+quote_board
323,观察,观察,增强观察,观察,127037,银轮转债,002126,银轮股份,642.0,39.1,681.1,AA,5.055247,0.934,0.81,2027-06-07 00:00:00,10.27,461.5385,47.4,5.44,3245468574.0,价格>130；溢价率>30%；双低值>150,价格>130；溢价率>30%；双低值>150,110.0,-88.72,-71.84,84.83,442.99,True,eastmoney_datacenter+quote_board
324,剔除,剔除,增强排除,排除,127096,泰坦转债,003036,泰坦股份,720.0,6.33,726.33,A,2.874673,3.318,-0.99,2029-10-25 00:00:00,13.2,677.1212,89.38,13.71,2069764560.0,评级低于AA-,评级低于AA-,115.0,-25.32,-80.8,89.66,696.61,True,eastmoney_datacenter+quote_board
325,观察,观察,增强观察,观察,123241,欧通转债,300870,欧陆通,1199.0,13.73,1212.73,AA-,2.604765,4.011,-4.23,2030-07-05 00:00:00,30.8,1054.2533,324.71,19.25,3123113235.0,价格>130；双低值>150,价格>130；双低值>150,112.0,-22.6,-87.67,93.36,1140.3,True,eastmoney_datacenter+quote_board
326,剔除,剔除,增强排除,排除,110002,南山转债,600219,南山铝业,,,,AA,28.0,-16.783,,2009-09-18 00:00:00,,,4.03,0.94,,不在实时转债行情板块/可能未正常交易；无有效现价；无转股溢价率；已退市/摘牌；剩余期限<0.5年,不在实时转债行情板块/可能未正常交易；无有效现价；无转股溢价率；已退市/摘牌；剩余期限<0.5年,105.0,,,,,True,eastmoney_datacenter+quote_board
327,剔除,剔除,增强排除,排除,110003,新钢转债,600782,新钢股份,,,,AA+,27.6,-12.86,,2013-08-21 00:00:00,,,2.56,0.33,,不在实时转债行情板块/可能未正常交易；无有效现价；无转股溢价率；已退市/摘牌；剩余期限<0.5年,不在实时转债行情板块/可能未正常交易；无有效现价；无转股溢价率；已退市/摘牌；剩余期限<0.5年,107.0,,,,,True,eastmoney_datacenter+quote_board
328,剔除,剔除,增强排除,排除,110004,厦工转债,600815,厦工股份,,,,AA+,6.0,-15.759,,2010-09-27 00:00:00,,,2.63,3.21,,不在实时转债行情板块/可能未正常交易；无有效现价；无转股溢价率；已退市/摘牌；剩余期限<0.5年,不在实时转债行情板块/可能未正常交易；无有效现价；无转股溢价率；已退市/摘牌；剩余期限<0.5年,108.0,,,,,True,eastmoney_datacenter+quote_board
329,剔除,剔除,增强排除,排除,110005,西洋转债,600558,大西洋,,,,AA-,2.65,-16.131,,2010-05-14 00:00:00,,,4.98,1.8,,不在实时转债行情板块/可能未正常交易；无有效现价；无转股溢价率；已退市/摘牌；剩余期限<0.5年,不在实时转债行情板块/可能未正常交易；无有效现价；无转股溢价率；已退市/摘牌；剩余期限<0.5年,105.0,,,,,True,eastmoney_datacenter+quote_board
330,剔除,剔除,增强排除,排除,110006,龙盛转债,600352,浙江龙盛,,,,AA+,12.5,-16.153,,2010-05-06 00:00:00,,,12.97,1.33,,不在实时转债行情板块/可能未正常交易；无有效现价；无转股溢价率；已退市/摘牌；剩余期限<0.5年,不在实时转债行情板块/可能未正常交易；无有效现价；无转股溢价率；已退市/摘牌；剩余期限<0.5年,105.0,,,,,True,eastmoney_datacenter+quote_board
331,剔除,剔除,增强排除,排除,110007,博汇转债,600966,博汇纸业,,,,AA-,9.75,-11.77,,2014-09-23 00:00:00,,,4.88,0.87,,不在实时转债行情板块/可能未正常交易；无有效现价；无转股溢价率；已退市/摘牌；剩余期限<0.5年,不在实时转债行情板块/可能未正常交易；无有效现价；无转股溢价率；已退市/摘牌；剩余期限<0.5年,107.0,,,,,True,eastmoney_datacenter+quote_board
332,剔除,剔除,增强排除,排除,110008,王府转债,600859,王府井,,,,AA,8.21,-15.674,,2010-10-28 00:00:00,,,9.42,0.54,,不在实时转债行情板块/可能未正常交易；无有效现价；无转股溢价率；已退市/摘牌；剩余期限<0.5年,不在实时转债行情板块/可能未正常交易；无有效现价；无转股溢价率；已退市/摘牌；剩余期限<0.5年,,,,,,True,eastmoney_datacenter+quote_board
333,剔除,剔除,增强排除,排除,110009,双良转债,600481,双良节能,,,,AA,7.2,-11.159,,2015-05-04 00:00:00,,,5.12,2.43,,不在实时转债行情板块/可能未正常交易；无有效现价；无转股溢价率；已退市/摘牌；剩余期限<0.5年,不在实时转债行情板块/可能未正常交易；无有效现价；无转股溢价率；已退市/摘牌；剩余期限<0.5年,105.0,,,,,True,eastmoney_datacenter+quote_board
334,剔除,剔除,增强排除,排除,110011,歌华转债,600037,歌华有线,,,,AAA,16.0,-11.173,,2015-04-29 00:00:00,,,6.39,0.7,,不在实时转债行情板块/可能未正常交易；无有效现价；无转股溢价率；已退市/摘牌；剩余期限<0.5年,不在实时转债行情板块/可能未正常交易；无有效现价；无转股溢价率；已退市/摘牌；剩余期限<0.5年,105.0,,,,,True,eastmoney_datacenter+quote_board
335,剔除,剔除,增强排除,排除,110012,海运转债,600798,宁波海运,,,,AA,7.2,-11.138,,2015-05-12 00:00:00,,,3.12,0.95,,不在实时转债行情板块/可能未正常交易；无有效现价；无转股溢价率；已退市/摘牌；剩余期限<0.5年,不在实时转债行情板块/可能未正常交易；无有效现价；无转股溢价率；已退市/摘牌；剩余期限<0.5年,103.0,,,,,True,eastmoney_datacenter+quote_board
336,剔除,剔除,增强排除,排除,110013,国投转债,600886,国投电力,,,,AAA,34.0,-12.98,,2013-07-08 00:00:00,,,13.39,1.55,,不在实时转债行情板块/可能未正常交易；无有效现价；无转股溢价率；已退市/摘牌；剩余期限<0.5年,不在实时转债行情板块/可能未正常交易；无有效现价；无转股溢价率；已退市/摘牌；剩余期限<0.5年,108.0,,,,,True,eastmoney_datacenter+quote_board
337,剔除,剔除,增强排除,排除,110015,石化转债,600028,中国石化,,,,AAA,230.0,-11.381,,2015-02-12 00:00:00,,,4.54,0.67,,不在实时转债行情板块/可能未正常交易；无有效现价；无转股溢价率；已退市/摘牌；剩余期限<0.5年,不在实时转债行情板块/可能未正常交易；无有效现价；无转股溢价率；已退市/摘牌；剩余期限<0.5年,107.0,,,,,False,eastmoney_datacenter+quote_board
338,剔除,剔除,增强排除,排除,110016,川投转债,600674,川投能源,,,,AA+,21.0,-11.825,,2014-09-03 00:00:00,,,14.12,1.48,,不在实时转债行情板块/可能未正常交易；无有效现价；无转股溢价率；已退市/摘牌；剩余期限<0.5年,不在实时转债行情板块/可能未正常交易；无有效现价；无转股溢价率；已退市/摘牌；剩余期限<0.5年,108.0,,,,,True,eastmoney_datacenter+quote_board
